"Num_Clones" "Count" "Filename" "lib"
"7196" 21 79 "40R" "lib2"
"7197" 22 64 "40R" "lib2"
"7198" 23 56 "40R" "lib2"
"7199" 24 50 "40R" "lib2"
"7200" 25 53 "40R" "lib2"
"7201" 26 52 "40R" "lib2"
"7202" 27 41 "40R" "lib2"
"7203" 28 31 "40R" "lib2"
"7204" 29 28 "40R" "lib2"
"7205" 30 21 "40R" "lib2"
"7206" 31 29 "40R" "lib2"
"7207" 32 25 "40R" "lib2"
"7208" 33 11 "40R" "lib2"
"7209" 34 25 "40R" "lib2"
"7210" 35 17 "40R" "lib2"
"7211" 36 16 "40R" "lib2"
"7212" 37 14 "40R" "lib2"
"7213" 38 14 "40R" "lib2"
"7214" 39 12 "40R" "lib2"
"7215" 40 19 "40R" "lib2"
"7216" 41 9 "40R" "lib2"
"7217" 42 4 "40R" "lib2"
"7218" 43 10 "40R" "lib2"
"7219" 44 8 "40R" "lib2"
"7220" 45 5 "40R" "lib2"
"7221" 46 7 "40R" "lib2"
"7222" 47 5 "40R" "lib2"
"7223" 48 7 "40R" "lib2"
"7224" 49 5 "40R" "lib2"
"7225" 50 4 "40R" "lib2"
"7226" 51 2 "40R" "lib2"
"7227" 52 4 "40R" "lib2"
"7228" 53 2 "40R" "lib2"
"7229" 55 6 "40R" "lib2"
"7230" 56 5 "40R" "lib2"
"7231" 57 4 "40R" "lib2"
"7232" 58 4 "40R" "lib2"
"7233" 59 3 "40R" "lib2"
"7234" 61 6 "40R" "lib2"
"7235" 62 5 "40R" "lib2"
"7236" 63 3 "40R" "lib2"
"7237" 64 2 "40R" "lib2"
"7238" 65 1 "40R" "lib2"
"7239" 66 4 "40R" "lib2"
"7240" 67 3 "40R" "lib2"
"7241" 68 4 "40R" "lib2"
"7242" 69 2 "40R" "lib2"
"7243" 71 3 "40R" "lib2"
"7244" 72 1 "40R" "lib2"
"7245" 74 1 "40R" "lib2"
"7246" 75 3 "40R" "lib2"
"7247" 77 1 "40R" "lib2"
"7248" 79 3 "40R" "lib2"
"7249" 80 2 "40R" "lib2"
"7250" 81 3 "40R" "lib2"
"7251" 82 5 "40R" "lib2"
"7252" 85 1 "40R" "lib2"
"7253" 86 1 "40R" "lib2"
"7254" 88 1 "40R" "lib2"
"7255" 91 1 "40R" "lib2"
"7256" 93 1 "40R" "lib2"
"7257" 96 2 "40R" "lib2"
"7258" 97 2 "40R" "lib2"
"7259" 101 2 "40R" "lib2"
"7260" 104 1 "40R" "lib2"
"7261" 106 1 "40R" "lib2"
"7262" 118 2 "40R" "lib2"
"7263" 165 1 "40R" "lib2"
"7264" 167 1 "40R" "lib2"
"7265" 1 1467980 "40Y" "lib2"
"7266" 2 475735 "40Y" "lib2"
"7267" 3 239263 "40Y" "lib2"
"7268" 4 105439 "40Y" "lib2"
"7269" 5 42597 "40Y" "lib2"
"7270" 6 16298 "40Y" "lib2"
"7271" 7 6479 "40Y" "lib2"
"7272" 8 2755 "40Y" "lib2"
"7273" 9 1309 "40Y" "lib2"
"7274" 10 734 "40Y" "lib2"
"7275" 11 488 "40Y" "lib2"
"7276" 12 325 "40Y" "lib2"
"7277" 13 278 "40Y" "lib2"
"7278" 14 219 "40Y" "lib2"
"7279" 15 165 "40Y" "lib2"
"7280" 16 145 "40Y" "lib2"
"7281" 17 132 "40Y" "lib2"
"7282" 18 88 "40Y" "lib2"
"7283" 19 92 "40Y" "lib2"
"7284" 20 70 "40Y" "lib2"
"7285" 21 76 "40Y" "lib2"
"7286" 22 60 "40Y" "lib2"
"7287" 23 61 "40Y" "lib2"
"7288" 24 51 "40Y" "lib2"
"7289" 25 47 "40Y" "lib2"
"7290" 26 38 "40Y" "lib2"
"7291" 27 28 "40Y" "lib2"
"7292" 28 27 "40Y" "lib2"
"7293" 29 30 "40Y" "lib2"
"7294" 30 26 "40Y" "lib2"
"7295" 31 26 "40Y" "lib2"
"7296" 32 22 "40Y" "lib2"
"7297" 33 19 "40Y" "lib2"
"7298" 34 19 "40Y" "lib2"
"7299" 35 12 "40Y" "lib2"
"7300" 36 18 "40Y" "lib2"
"7301" 37 21 "40Y" "lib2"
"7302" 38 16 "40Y" "lib2"
"7303" 39 12 "40Y" "lib2"
"7304" 40 17 "40Y" "lib2"
"7305" 41 11 "40Y" "lib2"
"7306" 42 8 "40Y" "lib2"
"7307" 43 14 "40Y" "lib2"
"7308" 44 8 "40Y" "lib2"
"7309" 45 11 "40Y" "lib2"
"7310" 46 11 "40Y" "lib2"
"7311" 47 10 "40Y" "lib2"
"7312" 48 7 "40Y" "lib2"
"7313" 49 9 "40Y" "lib2"
"7314" 50 5 "40Y" "lib2"
"7315" 51 7 "40Y" "lib2"
"7316" 52 11 "40Y" "lib2"
"7317" 53 7 "40Y" "lib2"
"7318" 54 4 "40Y" "lib2"
"7319" 55 2 "40Y" "lib2"
"7320" 56 3 "40Y" "lib2"
"7321" 58 4 "40Y" "lib2"
"7322" 59 7 "40Y" "lib2"
"7323" 60 2 "40Y" "lib2"
"7324" 61 5 "40Y" "lib2"
"7325" 62 5 "40Y" "lib2"
"7326" 63 1 "40Y" "lib2"
"7327" 64 3 "40Y" "lib2"
"7328" 65 5 "40Y" "lib2"
"7329" 66 4 "40Y" "lib2"
"7330" 67 2 "40Y" "lib2"
"7331" 68 3 "40Y" "lib2"
"7332" 69 2 "40Y" "lib2"
"7333" 71 2 "40Y" "lib2"
"7334" 72 2 "40Y" "lib2"
"7335" 73 3 "40Y" "lib2"
"7336" 75 3 "40Y" "lib2"
"7337" 76 2 "40Y" "lib2"
"7338" 77 2 "40Y" "lib2"
"7339" 78 2 "40Y" "lib2"
"7340" 80 1 "40Y" "lib2"
"7341" 81 2 "40Y" "lib2"
"7342" 83 3 "40Y" "lib2"
"7343" 84 3 "40Y" "lib2"
"7344" 86 1 "40Y" "lib2"
"7345" 87 1 "40Y" "lib2"
"7346" 88 1 "40Y" "lib2"
"7347" 89 3 "40Y" "lib2"
"7348" 93 1 "40Y" "lib2"
"7349" 96 1 "40Y" "lib2"
"7350" 99 1 "40Y" "lib2"
"7351" 102 1 "40Y" "lib2"
"7352" 105 1 "40Y" "lib2"
"7353" 112 1 "40Y" "lib2"
"7354" 133 1 "40Y" "lib2"
"7355" 1 1437726 "41B" "lib1"
"7356" 2 282996 "41B" "lib1"
"7357" 3 133571 "41B" "lib1"
"7358" 4 55782 "41B" "lib1"
"7359" 5 21747 "41B" "lib1"
"7360" 6 7923 "41B" "lib1"
"7361" 7 3053 "41B" "lib1"
"7362" 8 1269 "41B" "lib1"
"7363" 9 504 "41B" "lib1"
"7364" 10 282 "41B" "lib1"
"7365" 11 189 "41B" "lib1"
"7366" 12 112 "41B" "lib1"
"7367" 13 116 "41B" "lib1"
"7368" 14 72 "41B" "lib1"
"7369" 15 64 "41B" "lib1"
"7370" 16 52 "41B" "lib1"
"7371" 17 42 "41B" "lib1"
"7372" 18 44 "41B" "lib1"
"7373" 19 31 "41B" "lib1"
"7374" 20 29 "41B" "lib1"
"7375" 21 10 "41B" "lib1"
"7376" 22 21 "41B" "lib1"
"7377" 23 14 "41B" "lib1"
"7378" 24 18 "41B" "lib1"
"7379" 25 17 "41B" "lib1"
"7380" 26 15 "41B" "lib1"
"7381" 27 14 "41B" "lib1"
"7382" 28 11 "41B" "lib1"
"7383" 29 5 "41B" "lib1"
"7384" 30 5 "41B" "lib1"
"7385" 31 6 "41B" "lib1"
"7386" 32 6 "41B" "lib1"
"7387" 33 4 "41B" "lib1"
"7388" 34 5 "41B" "lib1"
"7389" 35 3 "41B" "lib1"
"7390" 36 1 "41B" "lib1"
"7391" 37 1 "41B" "lib1"
"7392" 38 4 "41B" "lib1"
"7393" 39 3 "41B" "lib1"
"7394" 40 1 "41B" "lib1"
"7395" 41 2 "41B" "lib1"
"7396" 42 2 "41B" "lib1"
"7397" 43 1 "41B" "lib1"
"7398" 44 2 "41B" "lib1"
"7399" 45 1 "41B" "lib1"
"7400" 46 1 "41B" "lib1"
"7401" 47 1 "41B" "lib1"
"7402" 48 1 "41B" "lib1"
"7403" 49 2 "41B" "lib1"
"7404" 50 2 "41B" "lib1"
"7405" 51 1 "41B" "lib1"
"7406" 54 2 "41B" "lib1"
"7407" 56 1 "41B" "lib1"
"7408" 57 3 "41B" "lib1"
"7409" 60 2 "41B" "lib1"
"7410" 78 1 "41B" "lib1"
"7411" 79 1 "41B" "lib1"
"7412" 84 1 "41B" "lib1"
"7413" 116 1 "41B" "lib1"
"7414" 1 1662074 "41R" "lib2"
"7415" 2 538865 "41R" "lib2"
"7416" 3 291645 "41R" "lib2"
"7417" 4 137879 "41R" "lib2"
"7418" 5 59279 "41R" "lib2"
"7419" 6 24437 "41R" "lib2"
"7420" 7 10180 "41R" "lib2"
"7421" 8 4451 "41R" "lib2"
"7422" 9 2116 "41R" "lib2"
"7423" 10 1067 "41R" "lib2"
"7424" 11 627 "41R" "lib2"
"7425" 12 406 "41R" "lib2"
"7426" 13 294 "41R" "lib2"
"7427" 14 234 "41R" "lib2"
"7428" 15 197 "41R" "lib2"
"7429" 16 162 "41R" "lib2"
"7430" 17 131 "41R" "lib2"
"7431" 18 115 "41R" "lib2"
"7432" 19 110 "41R" "lib2"
"7433" 20 86 "41R" "lib2"
"7434" 21 78 "41R" "lib2"
"7435" 22 82 "41R" "lib2"
"7436" 23 52 "41R" "lib2"
"7437" 24 56 "41R" "lib2"
"7438" 25 52 "41R" "lib2"
"7439" 26 43 "41R" "lib2"
"7440" 27 43 "41R" "lib2"
"7441" 28 36 "41R" "lib2"
"7442" 29 36 "41R" "lib2"
"7443" 30 33 "41R" "lib2"
"7444" 31 29 "41R" "lib2"
"7445" 32 23 "41R" "lib2"
"7446" 33 22 "41R" "lib2"
"7447" 34 24 "41R" "lib2"
"7448" 35 12 "41R" "lib2"
"7449" 36 30 "41R" "lib2"
"7450" 37 13 "41R" "lib2"
"7451" 38 15 "41R" "lib2"
"7452" 39 15 "41R" "lib2"
"7453" 40 13 "41R" "lib2"
"7454" 41 14 "41R" "lib2"
"7455" 42 8 "41R" "lib2"
"7456" 43 15 "41R" "lib2"
"7457" 44 13 "41R" "lib2"
"7458" 45 7 "41R" "lib2"
"7459" 46 10 "41R" "lib2"
"7460" 47 12 "41R" "lib2"
"7461" 48 6 "41R" "lib2"
"7462" 49 6 "41R" "lib2"
"7463" 50 11 "41R" "lib2"
"7464" 51 6 "41R" "lib2"
"7465" 52 5 "41R" "lib2"
"7466" 53 9 "41R" "lib2"
"7467" 54 7 "41R" "lib2"
"7468" 55 3 "41R" "lib2"
"7469" 56 6 "41R" "lib2"
"7470" 57 6 "41R" "lib2"
"7471" 58 7 "41R" "lib2"
"7472" 59 3 "41R" "lib2"
"7473" 60 5 "41R" "lib2"
"7474" 61 5 "41R" "lib2"
"7475" 62 5 "41R" "lib2"
"7476" 63 4 "41R" "lib2"
"7477" 64 4 "41R" "lib2"
"7478" 65 3 "41R" "lib2"
"7479" 66 3 "41R" "lib2"
"7480" 67 3 "41R" "lib2"
"7481" 68 2 "41R" "lib2"
"7482" 70 2 "41R" "lib2"
"7483" 71 3 "41R" "lib2"
"7484" 72 1 "41R" "lib2"
"7485" 73 2 "41R" "lib2"
"7486" 74 1 "41R" "lib2"
"7487" 75 3 "41R" "lib2"
"7488" 76 4 "41R" "lib2"
"7489" 77 2 "41R" "lib2"
"7490" 78 3 "41R" "lib2"
"7491" 79 1 "41R" "lib2"
"7492" 80 5 "41R" "lib2"
"7493" 81 1 "41R" "lib2"
"7494" 82 1 "41R" "lib2"
"7495" 83 1 "41R" "lib2"
"7496" 84 2 "41R" "lib2"
"7497" 89 1 "41R" "lib2"
"7498" 90 1 "41R" "lib2"
"7499" 91 3 "41R" "lib2"
"7500" 93 1 "41R" "lib2"
"7501" 94 1 "41R" "lib2"
"7502" 96 2 "41R" "lib2"
"7503" 99 1 "41R" "lib2"
"7504" 105 2 "41R" "lib2"
"7505" 115 1 "41R" "lib2"
"7506" 116 1 "41R" "lib2"
"7507" 119 1 "41R" "lib2"
"7508" 125 1 "41R" "lib2"
"7509" 138 1 "41R" "lib2"
"7510" 142 1 "41R" "lib2"
"7511" 143 1 "41R" "lib2"
"7512" 156 1 "41R" "lib2"
"7513" 1 1135040 "41Y" "lib2"
"7514" 2 371552 "41Y" "lib2"
"7515" 3 197484 "41Y" "lib2"
"7516" 4 89798 "41Y" "lib2"
"7517" 5 37320 "41Y" "lib2"
"7518" 6 14649 "41Y" "lib2"
"7519" 7 5720 "41Y" "lib2"
"7520" 8 2433 "41Y" "lib2"
"7521" 9 1048 "41Y" "lib2"
"7522" 10 572 "41Y" "lib2"
"7523" 11 310 "41Y" "lib2"
"7524" 12 217 "41Y" "lib2"
"7525" 13 157 "41Y" "lib2"
"7526" 14 129 "41Y" "lib2"
"7527" 15 118 "41Y" "lib2"
"7528" 16 102 "41Y" "lib2"
"7529" 17 70 "41Y" "lib2"
"7530" 18 68 "41Y" "lib2"
"7531" 19 53 "41Y" "lib2"
"7532" 20 43 "41Y" "lib2"
"7533" 21 33 "41Y" "lib2"
"7534" 22 25 "41Y" "lib2"
"7535" 23 41 "41Y" "lib2"
"7536" 24 34 "41Y" "lib2"
"7537" 25 24 "41Y" "lib2"
"7538" 26 33 "41Y" "lib2"
"7539" 27 17 "41Y" "lib2"
"7540" 28 15 "41Y" "lib2"
"7541" 29 16 "41Y" "lib2"
"7542" 30 19 "41Y" "lib2"
"7543" 31 15 "41Y" "lib2"
"7544" 32 23 "41Y" "lib2"
"7545" 33 6 "41Y" "lib2"
"7546" 34 16 "41Y" "lib2"
"7547" 35 10 "41Y" "lib2"
"7548" 36 9 "41Y" "lib2"
"7549" 37 13 "41Y" "lib2"
"7550" 38 2 "41Y" "lib2"
"7551" 39 9 "41Y" "lib2"
"7552" 40 3 "41Y" "lib2"
"7553" 41 4 "41Y" "lib2"
"7554" 42 8 "41Y" "lib2"
"7555" 43 3 "41Y" "lib2"
"7556" 44 9 "41Y" "lib2"
"7557" 45 6 "41Y" "lib2"
"7558" 46 4 "41Y" "lib2"
"7559" 47 6 "41Y" "lib2"
"7560" 48 2 "41Y" "lib2"
"7561" 49 7 "41Y" "lib2"
"7562" 50 1 "41Y" "lib2"
"7563" 51 3 "41Y" "lib2"
"7564" 52 1 "41Y" "lib2"
"7565" 53 4 "41Y" "lib2"
"7566" 54 4 "41Y" "lib2"
"7567" 55 2 "41Y" "lib2"
"7568" 56 2 "41Y" "lib2"
"7569" 58 8 "41Y" "lib2"
"7570" 59 3 "41Y" "lib2"
"7571" 60 2 "41Y" "lib2"
"7572" 61 1 "41Y" "lib2"
"7573" 62 1 "41Y" "lib2"
"7574" 64 5 "41Y" "lib2"
"7575" 65 2 "41Y" "lib2"
"7576" 66 1 "41Y" "lib2"
"7577" 67 2 "41Y" "lib2"
"7578" 69 1 "41Y" "lib2"
"7579" 70 1 "41Y" "lib2"
"7580" 71 3 "41Y" "lib2"
"7581" 72 2 "41Y" "lib2"
"7582" 75 1 "41Y" "lib2"
"7583" 77 1 "41Y" "lib2"
"7584" 79 1 "41Y" "lib2"
"7585" 81 1 "41Y" "lib2"
"7586" 82 1 "41Y" "lib2"
"7587" 86 1 "41Y" "lib2"
"7588" 93 1 "41Y" "lib2"
"7589" 99 2 "41Y" "lib2"
"7590" 101 1 "41Y" "lib2"
"7591" 104 2 "41Y" "lib2"
"7592" 120 1 "41Y" "lib2"
"7593" 131 1 "41Y" "lib2"
"7594" 132 1 "41Y" "lib2"
"7595" 1 862103 "42B" "lib2"
"7596" 2 282000 "42B" "lib2"
"7597" 3 147625 "42B" "lib2"
"7598" 4 66617 "42B" "lib2"
"7599" 5 26751 "42B" "lib2"
"7600" 6 9989 "42B" "lib2"
"7601" 7 3705 "42B" "lib2"
"7602" 8 1468 "42B" "lib2"
"7603" 9 611 "42B" "lib2"
"7604" 10 276 "42B" "lib2"
"7605" 11 183 "42B" "lib2"
"7606" 12 99 "42B" "lib2"
"7607" 13 82 "42B" "lib2"
"7608" 14 57 "42B" "lib2"
"7609" 15 40 "42B" "lib2"
"7610" 16 37 "42B" "lib2"
"7611" 17 26 "42B" "lib2"
"7612" 18 17 "42B" "lib2"
"7613" 19 11 "42B" "lib2"
"7614" 20 16 "42B" "lib2"
"7615" 21 13 "42B" "lib2"
"7616" 22 9 "42B" "lib2"
"7617" 23 8 "42B" "lib2"
"7618" 24 6 "42B" "lib2"
"7619" 25 9 "42B" "lib2"
"7620" 26 3 "42B" "lib2"
"7621" 28 4 "42B" "lib2"
"7622" 29 2 "42B" "lib2"
"7623" 30 6 "42B" "lib2"
"7624" 31 5 "42B" "lib2"
"7625" 32 2 "42B" "lib2"
"7626" 33 1 "42B" "lib2"
"7627" 34 2 "42B" "lib2"
"7628" 35 4 "42B" "lib2"
"7629" 36 1 "42B" "lib2"
"7630" 37 4 "42B" "lib2"
"7631" 38 2 "42B" "lib2"
"7632" 41 1 "42B" "lib2"
"7633" 44 1 "42B" "lib2"
"7634" 46 2 "42B" "lib2"
"7635" 52 1 "42B" "lib2"
"7636" 53 1 "42B" "lib2"
"7637" 1 524011 "42Y" "lib2"
"7638" 2 174062 "42Y" "lib2"
"7639" 3 90768 "42Y" "lib2"
"7640" 4 40686 "42Y" "lib2"
"7641" 5 15853 "42Y" "lib2"
"7642" 6 5798 "42Y" "lib2"
"7643" 7 2113 "42Y" "lib2"
"7644" 8 811 "42Y" "lib2"
"7645" 9 352 "42Y" "lib2"
"7646" 10 172 "42Y" "lib2"
"7647" 11 104 "42Y" "lib2"
"7648" 12 94 "42Y" "lib2"
"7649" 13 43 "42Y" "lib2"
"7650" 14 54 "42Y" "lib2"
"7651" 15 35 "42Y" "lib2"
"7652" 16 29 "42Y" "lib2"
"7653" 17 22 "42Y" "lib2"
"7654" 18 23 "42Y" "lib2"
"7655" 19 13 "42Y" "lib2"
"7656" 20 18 "42Y" "lib2"
"7657" 21 13 "42Y" "lib2"
"7658" 22 13 "42Y" "lib2"
"7659" 23 12 "42Y" "lib2"
"7660" 24 4 "42Y" "lib2"
"7661" 25 5 "42Y" "lib2"
"7662" 26 6 "42Y" "lib2"
"7663" 27 9 "42Y" "lib2"
"7664" 29 6 "42Y" "lib2"
"7665" 30 3 "42Y" "lib2"
"7666" 31 7 "42Y" "lib2"
"7667" 32 1 "42Y" "lib2"
"7668" 33 3 "42Y" "lib2"
"7669" 34 2 "42Y" "lib2"
"7670" 35 4 "42Y" "lib2"
"7671" 36 3 "42Y" "lib2"
"7672" 37 1 "42Y" "lib2"
"7673" 38 1 "42Y" "lib2"
"7674" 44 2 "42Y" "lib2"
"7675" 46 1 "42Y" "lib2"
"7676" 52 1 "42Y" "lib2"
"7677" 54 1 "42Y" "lib2"
"7678" 57 2 "42Y" "lib2"
"7679" 58 1 "42Y" "lib2"
"7680" 71 1 "42Y" "lib2"
"7681" 77 1 "42Y" "lib2"
"7682" 103 1 "42Y" "lib2"
"7683" 109 1 "42Y" "lib2"
"7684" 1 603064 "43B" "lib1"
"7685" 2 120591 "43B" "lib1"
"7686" 3 53008 "43B" "lib1"
"7687" 4 20406 "43B" "lib1"
"7688" 5 7351 "43B" "lib1"
"7689" 6 2368 "43B" "lib1"
"7690" 7 793 "43B" "lib1"
"7691" 8 293 "43B" "lib1"
"7692" 9 114 "43B" "lib1"
"7693" 10 55 "43B" "lib1"
"7694" 11 36 "43B" "lib1"
"7695" 12 25 "43B" "lib1"
"7696" 13 14 "43B" "lib1"
"7697" 14 11 "43B" "lib1"
"7698" 15 10 "43B" "lib1"
"7699" 16 8 "43B" "lib1"
"7700" 17 8 "43B" "lib1"
"7701" 18 5 "43B" "lib1"
"7702" 19 4 "43B" "lib1"
"7703" 20 2 "43B" "lib1"
"7704" 21 2 "43B" "lib1"
"7705" 23 1 "43B" "lib1"
"7706" 37 1 "43B" "lib1"
"7707" 1 996866 "43G" "lib2"
"7708" 2 328433 "43G" "lib2"
"7709" 3 170637 "43G" "lib2"
"7710" 4 76659 "43G" "lib2"
"7711" 5 30948 "43G" "lib2"
"7712" 6 11744 "43G" "lib2"
"7713" 7 4449 "43G" "lib2"
"7714" 8 1716 "43G" "lib2"
"7715" 9 800 "43G" "lib2"
"7716" 10 416 "43G" "lib2"
"7717" 11 245 "43G" "lib2"
"7718" 12 169 "43G" "lib2"
"7719" 13 123 "43G" "lib2"
"7720" 14 102 "43G" "lib2"
"7721" 15 60 "43G" "lib2"
"7722" 16 63 "43G" "lib2"
"7723" 17 53 "43G" "lib2"
"7724" 18 43 "43G" "lib2"
"7725" 19 33 "43G" "lib2"
"7726" 20 41 "43G" "lib2"
"7727" 21 25 "43G" "lib2"
"7728" 22 16 "43G" "lib2"
"7729" 23 24 "43G" "lib2"
"7730" 24 28 "43G" "lib2"
"7731" 25 14 "43G" "lib2"
"7732" 26 14 "43G" "lib2"
"7733" 27 10 "43G" "lib2"
"7734" 28 16 "43G" "lib2"
"7735" 29 8 "43G" "lib2"
"7736" 30 14 "43G" "lib2"
"7737" 31 9 "43G" "lib2"
"7738" 32 9 "43G" "lib2"
"7739" 33 7 "43G" "lib2"
"7740" 34 8 "43G" "lib2"
"7741" 35 8 "43G" "lib2"
"7742" 36 3 "43G" "lib2"
"7743" 37 6 "43G" "lib2"
"7744" 38 5 "43G" "lib2"
"7745" 39 1 "43G" "lib2"
"7746" 40 5 "43G" "lib2"
"7747" 41 7 "43G" "lib2"
"7748" 42 2 "43G" "lib2"
"7749" 43 4 "43G" "lib2"
"7750" 44 3 "43G" "lib2"
"7751" 45 1 "43G" "lib2"
"7752" 46 1 "43G" "lib2"
"7753" 47 3 "43G" "lib2"
"7754" 49 2 "43G" "lib2"
"7755" 52 1 "43G" "lib2"
"7756" 53 2 "43G" "lib2"
"7757" 54 1 "43G" "lib2"
"7758" 56 4 "43G" "lib2"
"7759" 57 1 "43G" "lib2"
"7760" 58 1 "43G" "lib2"
"7761" 59 3 "43G" "lib2"
"7762" 63 1 "43G" "lib2"
"7763" 66 1 "43G" "lib2"
"7764" 71 1 "43G" "lib2"
"7765" 77 1 "43G" "lib2"
"7766" 84 1 "43G" "lib2"
"7767" 94 1 "43G" "lib2"
"7768" 100 1 "43G" "lib2"
"7769" 1 1140530 "43R" "lib2"
"7770" 2 384009 "43R" "lib2"
"7771" 3 211160 "43R" "lib2"
"7772" 4 100085 "43R" "lib2"
"7773" 5 42914 "43R" "lib2"
"7774" 6 17004 "43R" "lib2"
"7775" 7 6746 "43R" "lib2"
"7776" 8 2757 "43R" "lib2"
"7777" 9 1235 "43R" "lib2"
"7778" 10 623 "43R" "lib2"
"7779" 11 403 "43R" "lib2"
"7780" 12 238 "43R" "lib2"
"7781" 13 150 "43R" "lib2"
"7782" 14 127 "43R" "lib2"
"7783" 15 95 "43R" "lib2"
"7784" 16 74 "43R" "lib2"
"7785" 17 72 "43R" "lib2"
"7786" 18 64 "43R" "lib2"
"7787" 19 42 "43R" "lib2"
"7788" 20 36 "43R" "lib2"
"7789" 21 44 "43R" "lib2"
"7790" 22 20 "43R" "lib2"
"7791" 23 26 "43R" "lib2"
"7792" 24 23 "43R" "lib2"
"7793" 25 21 "43R" "lib2"
"7794" 26 13 "43R" "lib2"
"7795" 27 13 "43R" "lib2"
"7796" 28 10 "43R" "lib2"
"7797" 29 11 "43R" "lib2"
"7798" 30 9 "43R" "lib2"
"7799" 31 7 "43R" "lib2"
"7800" 32 13 "43R" "lib2"
"7801" 33 6 "43R" "lib2"
"7802" 34 5 "43R" "lib2"
"7803" 35 7 "43R" "lib2"
"7804" 36 5 "43R" "lib2"
"7805" 37 4 "43R" "lib2"
"7806" 38 6 "43R" "lib2"
"7807" 39 2 "43R" "lib2"
"7808" 40 3 "43R" "lib2"
"7809" 41 3 "43R" "lib2"
"7810" 42 3 "43R" "lib2"
"7811" 43 3 "43R" "lib2"
"7812" 44 5 "43R" "lib2"
"7813" 45 1 "43R" "lib2"
"7814" 46 4 "43R" "lib2"
"7815" 47 4 "43R" "lib2"
"7816" 49 2 "43R" "lib2"
"7817" 50 2 "43R" "lib2"
"7818" 51 1 "43R" "lib2"
"7819" 52 1 "43R" "lib2"
"7820" 53 1 "43R" "lib2"
"7821" 54 1 "43R" "lib2"
"7822" 58 1 "43R" "lib2"
"7823" 65 1 "43R" "lib2"
"7824" 66 1 "43R" "lib2"
"7825" 75 1 "43R" "lib2"
"7826" 76 1 "43R" "lib2"
"7827" 83 1 "43R" "lib2"
"7828" 84 1 "43R" "lib2"
"7829" 98 1 "43R" "lib2"
"7830" 112 1 "43R" "lib2"
"7831" 149 1 "43R" "lib2"
"7832" 1 1077455 "43Y" "lib2"
"7833" 2 351830 "43Y" "lib2"
"7834" 3 177922 "43Y" "lib2"
"7835" 4 78508 "43Y" "lib2"
"7836" 5 30811 "43Y" "lib2"
"7837" 6 11657 "43Y" "lib2"
"7838" 7 4448 "43Y" "lib2"
"7839" 8 1714 "43Y" "lib2"
"7840" 9 780 "43Y" "lib2"
"7841" 10 422 "43Y" "lib2"
"7842" 11 272 "43Y" "lib2"
"7843" 12 161 "43Y" "lib2"
"7844" 13 162 "43Y" "lib2"
"7845" 14 125 "43Y" "lib2"
"7846" 15 77 "43Y" "lib2"
"7847" 16 72 "43Y" "lib2"
"7848" 17 49 "43Y" "lib2"
"7849" 18 44 "43Y" "lib2"
"7850" 19 50 "43Y" "lib2"
"7851" 20 27 "43Y" "lib2"
"7852" 21 38 "43Y" "lib2"
"7853" 22 31 "43Y" "lib2"
"7854" 23 19 "43Y" "lib2"
"7855" 24 28 "43Y" "lib2"
"7856" 25 14 "43Y" "lib2"
"7857" 26 19 "43Y" "lib2"
"7858" 27 9 "43Y" "lib2"
"7859" 28 16 "43Y" "lib2"
"7860" 29 7 "43Y" "lib2"
"7861" 30 13 "43Y" "lib2"
"7862" 31 5 "43Y" "lib2"
"7863" 32 7 "43Y" "lib2"
"7864" 33 7 "43Y" "lib2"
"7865" 34 10 "43Y" "lib2"
"7866" 35 6 "43Y" "lib2"
"7867" 36 4 "43Y" "lib2"
"7868" 37 5 "43Y" "lib2"
"7869" 38 6 "43Y" "lib2"
"7870" 39 4 "43Y" "lib2"
"7871" 40 8 "43Y" "lib2"
"7872" 41 7 "43Y" "lib2"
"7873" 42 3 "43Y" "lib2"
"7874" 43 3 "43Y" "lib2"
"7875" 44 3 "43Y" "lib2"
"7876" 45 1 "43Y" "lib2"
"7877" 46 3 "43Y" "lib2"
"7878" 47 3 "43Y" "lib2"
"7879" 50 5 "43Y" "lib2"
"7880" 51 1 "43Y" "lib2"
"7881" 52 1 "43Y" "lib2"
"7882" 54 2 "43Y" "lib2"
"7883" 55 1 "43Y" "lib2"
"7884" 56 1 "43Y" "lib2"
"7885" 57 2 "43Y" "lib2"
"7886" 60 2 "43Y" "lib2"
"7887" 61 3 "43Y" "lib2"
"7888" 65 1 "43Y" "lib2"
"7889" 75 2 "43Y" "lib2"
"7890" 79 1 "43Y" "lib2"
"7891" 1 3563709 "44B" "lib1"
"7892" 2 697200 "44B" "lib1"
"7893" 3 326770 "44B" "lib1"
"7894" 4 140250 "44B" "lib1"
"7895" 5 57435 "44B" "lib1"
"7896" 6 23252 "44B" "lib1"
"7897" 7 9682 "44B" "lib1"
"7898" 8 4415 "44B" "lib1"
"7899" 9 2132 "44B" "lib1"
"7900" 10 1204 "44B" "lib1"
"7901" 11 778 "44B" "lib1"
"7902" 12 490 "44B" "lib1"
"7903" 13 416 "44B" "lib1"
"7904" 14 288 "44B" "lib1"
"7905" 15 267 "44B" "lib1"
"7906" 16 199 "44B" "lib1"
"7907" 17 188 "44B" "lib1"
"7908" 18 153 "44B" "lib1"
"7909" 19 142 "44B" "lib1"
"7910" 20 107 "44B" "lib1"
